id,status,reason,n_lig,n_poc,mw
4gkm,ok,,20,188,271.084457896
4gu9,skip,rdkit_parse_failed,0,0,0.0
4gue,filtered,heavy_atoms_ok,0,0,448.1005614599999
4gzp,ok,,20,298,285.18088370009
4gzt,ok,,20,293,287.19653376409
4gzw,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,674.2381771240001
4gzx,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,471.15880460799985
4h3f,filtered,heavy_atoms_ok,0,0,458.152494944
4h3g,filtered,heavy_atoms_ok,0,0,453.13717922800004
4h3j,filtered,heavy_atoms_ok,0,0,445.13725948000007
4h42,ok,,17,290,251.036462148
4i71,skip,rdkit_parse_failed,0,0,0.0
4i72,skip,rdkit_parse_failed,0,0,0.0
4i74,ok,,20,397,298.08560341209
4i7j,ok,,6,459,78.046950192
4i7k,ok,,7,442,92.062600256
4i7l,ok,,7,446,94.041864812
4i7m,ok,,10,436,136.088815004
4i7p,skip,rdkit_parse_failed,0,0,0.0
4i8n,filtered,heavy_atoms_ok,0,0,483.09003451599995
4i8w,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,579.23707824809
4h75,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,974.59741477618
4h7q,ok,,9,404,130.06299418
4h81,ok,,12,413,184.029107208
4h85,ok,,9,398,150.044757272
4ha5,ok,,24,277,324.10448213200004
4hbm,ok,,30,291,449.11606364
4hdb,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,604.2454518599999
4hdf,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,604.2454518599999
4hdp,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,604.2454518599999
4heg,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,604.2454518599999
4i8x,ok,,15,291,199.063328528
4i8z,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,575.230136144
4i9h,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,747.1301003320002
4i9u,ok,,23,239,352.028455576
4ibb,filtered,heavy_atoms_ok,0,0,461.12969383599994
4ibc,filtered,heavy_atoms_ok,0,0,481.0483780039999
4ibd,filtered,heavy_atoms_ok,0,0,496.9932557119999
4ibe,filtered,"mw_ok,heavy_atoms_ok",0,0,516.9386332959999
4ibf,filtered,"mw_ok,heavy_atoms_ok",0,0,536.9107042959998
4ibg,filtered,"mw_ok,heavy_atoms_ok",0,0,505.0928296599999
4flp,filtered,heavy_atoms_ok,0,0,456.13867472000004
4fm7,filtered,heavy_atoms_ok,0,0,478.21703217609
4fm8,filtered,heavy_atoms_ok,0,0,462.2221175560899
4fnn,filtered,rot_bonds_ok,0,0,284.271530392
4fp1,ok,,13,398,211.990813244
4fs4,ok,,25,292,323.1633769120001
4fsl,filtered,heavy_atoms_ok,0,0,484.1210132760001
4fxp,ok,,27,301,427.01989927800014
4fxq,ok,,26,294,358.19253168009004
4fys,skip,rdkit_parse_failed,0,0,0.0
4j3l,ok,,26,306,370.10842014800005
4j44,filtered,rot_bonds_ok,0,0,373.24454657609
4j45,filtered,rot_bonds_ok,0,0,333.17686094008997
4j46,filtered,rot_bonds_ok,0,0,399.26019664009
4j47,filtered,rot_bonds_ok,0,0,415.25511126008996
4j48,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,476.26496473609006
4j7d,filtered,heavy_atoms_ok,0,0,494.18916900399995
4j7e,filtered,"mw_ok,heavy_atoms_ok",0,0,565.1801437600899
4j93,skip,rdkit_parse_failed,0,0,0.0
4jal,ok,,26,334,385.12886519209013
4ibi,filtered,"mw_ok,heavy_atoms_ok",0,0,545.0489141599999
4ibj,filtered,"mw_ok,heavy_atoms_ok",0,0,535.0854419
4ibk,filtered,"mw_ok,heavy_atoms_ok",0,0,516.9789781159999
4idn,skip,rdkit_parse_failed,0,0,0.0
4ido,skip,rdkit_parse_failed,0,0,0.0
4ieh,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,875.2349257121801
4igt,ok,,17,382,249.10811268409
4ih3,ok,,12,220,167.02185764
4ih5,skip,rdkit_parse_failed,0,0,0.0
4ih6,ok,,21,306,288.183778008
4iue,ok,,19,359,253.090292224
4iuo,ok,,13,409,192.063388104
4iva,skip,rdkit_parse_failed,0,0,0.0
4ivb,skip,rdkit_parse_failed,0,0,0.0
4ivc,skip,rdkit_parse_failed,0,0,0.0
4ivd,skip,rdkit_parse_failed,0,0,0.0
4iwz,ok,,18,332,303.97585311600005
4j21,ok,,20,349,284.07164071600005
4j22,ok,,30,271,426.15789576009
4j28,skip,rdkit_parse_failed,0,0,0.0
4hw3,ok,,25,325,374.074343148
4hwo,ok,,28,337,402.1230515400901
4hwp,ok,,29,333,416.1387016040901
4hws,ok,,29,339,436.08407918808996
4hy1,skip,rdkit_parse_failed,0,0,0.0
4hym,skip,rdkit_parse_failed,0,0,0.0
4hzm,ok,,16,298,233.14958357209
4i3z,ok,,27,320,427.02941494000015
4i54,ok,,29,281,403.12113074800004
4i5c,skip,rdkit_parse_failed,0,0,0.0
4je7,filtered,rot_bonds_ok,0,0,385.25767122
4je8,filtered,rot_bonds_ok,0,0,308.12746822408997
4jfk,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,547.144692268
4jfm,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,522.1130577920001
4jfs,ok,,17,286,238.14376992009
4jh0,ok,,27,254,407.10360769209
4jia,filtered,heavy_atoms_ok,0,0,415.2240859040901
4jkw,ok,,14,244,246.00582598399998
4jn2,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,471.20188766000007
4jne,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,506.99574546200006
4jpx,ok,,12,335,166.08625504409
4jpy,ok,,12,344,166.08625504409
4jsa,ok,,10,373,157.019749464
4jss,ok,,8,363,129.024834844
4jsz,ok,,10,212,157.019749464
4jwk,skip,rdkit_parse_failed,0,0,0.0
4jx9,ok,,17,209,244.069536104
4jxs,ok,,22,189,341.002779072
4jyb,skip,rdkit_parse_failed,0,0,0.0
4jyc,skip,rdkit_parse_failed,0,0,0.0
4k55,ok,,15,238,264.01639066800004
4k5p,ok,,16,349,230.06890432609
4k6i,ok,,26,414,348.208930136
4k77,ok,,18,361,244.132411132
4k7i,ok,,8,160,110.036779432
4k7n,ok,,9,169,124.052429496
4k7o,ok,,12,156,166.099379688
4k9y,filtered,heavy_atoms_ok,0,0,481.23385648400006
4kao,filtered,heavy_atoms_ok,0,0,425.22156048400007
4kax,skip,rdkit_parse_failed,0,0,0.0
4kb9,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,616.281837368
4kcx,ok,,29,225,396.227374136
4keq,ok,,12,209,165.042593084
4kfq,ok,,15,192,218.026231812
4kif,ok,,12,197,164.04734411599998
4kiu,ok,,23,233,317.05355169200004
4km0,ok,,17,314,248.08287409599998
4km2,ok,,21,300,290.13789043599996
4kmz,skip,rdkit_parse_failed,0,0,0.0
4kn0,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,454.1713158039999
4io5,ok,,6,390,90.05495491609
4io6,ok,,9,388,150.05832604409
4io7,ok,,12,387,166.08625504409
4ipi,ok,,9,405,134.021523292
4ipj,ok,,9,391,134.021523292
4ipn,ok,,27,292,438.0596984259999
4ish,filtered,"mw_ok,heavy_atoms_ok",0,0,505.20015634399994
4isi,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,470.21970191200006
4isu,ok,,20,300,283.09246262009003
4itp,ok,,21,168,304.088163372
4kn1,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,440.15566574
4kni,ok,,23,330,371.01651098800005
4knj,ok,,21,327,342.98521086000005
4knm,ok,,23,322,371.01651098800005
4knn,ok,,21,327,342.98521086000005
4ko8,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,522.972901842
4kow,ok,,28,295,427.05079188400003
4kp5,ok,,21,347,342.98521086000005
4kp8,ok,,20,329,309.024183212
4kqp,ok,,10,390,147.07641863209
4jym,ok,,11,367,152.047344116
4jyt,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,552.1579742480002
4jz1,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,520.1329023720001
4jzi,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,488.24046424009015
4k0o,ok,,27,194,397.15841068399993
4k0y,ok,,26,351,356.15172948809004
4k18,ok,,29,342,387.113152908
4k3h,ok,,26,343,346.204513452
4k3n,ok,,17,346,254.06890432609
4k4j,ok,,22,411,294.161979944
4lhv,skip,rdkit_parse_failed,0,0,0.0
4lj5,ok,,27,174,427.02941494000015
4lj8,ok,,27,188,427.02941494000015
4ljh,ok,,22,197,309.12123732799995
4lk7,ok,,27,158,377.1110665679999
4lkk,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,471.15880460799985
4lko,ok,,25,251,380.09270866008995
4lkq,skip,rdkit_parse_failed,0,0,0.0
4ll3,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,547.2352215239999
4llj,skip,rdkit_parse_failed,0,0,0.0
4ks1,ok,,20,319,285.18088370009
4ks4,filtered,rot_bonds_ok,0,0,394.22162006
4ksy,skip,rdkit_parse_failed,0,0,0.0
4kwf,ok,,18,231,237.078978592
4kwg,ok,,13,219,238.958190532
4kwo,skip,rdkit_parse_failed,0,0,0.0
4kx8,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,475.2762406280899
4kxb,filtered,rot_bonds_ok,0,0,309.18088370008996
4kxn,ok,,29,213,427.0892991659999
4kyh,ok,,29,204,419.0551469039999
4llk,ok,,12,185,160.063662876
4llp,ok,,9,174,123.068413908
4llx,ok,,9,186,123.07964728799999
4lm0,skip,rdkit_parse_failed,0,0,0.0
4lm1,ok,,13,177,174.042927432
4lm2,ok,,12,184,166.06299418
4lm3,ok,,13,186,178.06299418
4lm4,ok,,11,189,146.048012812
4loh,skip,rdkit_parse_failed,0,0,0.0
4loi,skip,rdkit_parse_failed,0,0,0.0
4loo,ok,,25,363,339.17279928009003
4lov,ok,,19,173,276.157288488
4loy,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,620.09657102809
4lps,skip,rdkit_parse_failed,0,0,0.0
4lrr,ok,,25,308,335.04298700799995
4luz,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,494.147786424
4lvt,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,975.3100627241802
4lxd,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,696.2253236880903
4lxz,filtered,rot_bonds_ok,0,0,264.1473925
4ly1,ok,,25,371,351.104147784
4kyk,ok,,25,264,357.0767856719999
4kz3,ok,,13,171,240.927027288
4kz4,ok,,16,205,243.056528896
4kz6,ok,,15,178,231.092914404
4kz7,ok,,14,184,198.089208928
4kzq,ok,,18,368,238.06299418
4kzu,ok,,18,367,299.978591628
4l19,ok,,19,191,272.098334132
4l2l,ok,,19,236,266.087769448
4l4v,ok,,23,381,328.101898852
4l4z,ok,,14,361,230.019153942
4l50,ok,,17,373,272.066104134
4l51,ok,,14,369,230.01915394200003
4l6t,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,998.3438239640002
4l9i,ok,,24,190,330.14999817209
4lar,ok,,10,363,136.11207586809
4lbu,skip,rdkit_parse_failed,0,0,0.0
4lch,filtered,heavy_atoms_ok,0,0,469.16377083599997
4leq,skip,rdkit_parse_failed,0,0,0.0
4lhm,ok,,19,183,267.096753896
4m8x,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,728.2743826380001
4m8y,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,728.2743826380001
4mc1,filtered,"mw_ok,heavy_atoms_ok",0,0,548.2356361239998
4mc2,filtered,"mw_ok,heavy_atoms_ok",0,0,548.2356361239998
4mc6,filtered,"mw_ok,heavy_atoms_ok",0,0,519.256705916
4mc9,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,534.2199860599999
4mdn,skip,rdkit_parse_failed,0,0,0.0
4mgd,ok,,19,213,315.98246263199997
4mhy,ok,,22,149,320.13069688
4mhz,ok,,22,144,320.13069688
4ly9,filtered,"mw_ok,heavy_atoms_ok",0,0,534.17025955209
4lyw,skip,rdkit_parse_failed,0,0,0.0
4lzr,ok,,29,142,399.16818751999995
4lzs,skip,rdkit_parse_failed,0,0,0.0
4m0e,ok,,21,298,278.094294308
4m0f,filtered,"mw_ok,heavy_atoms_ok",0,0,526.2202826679999
4m0r,ok,,29,205,392.10083623199995
4m0y,ok,,22,186,295.10692465600005
4m12,ok,,25,215,339.133139404
4m13,ok,,26,221,353.148789468
4ngn,filtered,rot_bonds_ok,0,0,347.13286463199995
4ngp,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,598.2486226559998
4nh7,filtered,heavy_atoms_ok,0,0,464.203525384
4nh8,ok,,29,201,399.195819912
4nj9,ok,,30,139,471.9592595839999
4nja,ok,,30,136,471.9592595839999
4nkt,filtered,rot_bonds_ok,0,0,482.984512082
4nku,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,573.1220558379998
4nl1,ok,,13,182,190.08381043209
4nnr,filtered,"mw_ok,heavy_atoms_ok",0,0,811.5445769040003
4nxv,skip,rdkit_parse_failed,0,0,0.0
4nyf,ok,,27,147,383.128821244
4o04,ok,,26,184,352.20195349209
4o05,filtered,heavy_atoms_ok,0,0,435.27545278009
4o07,filtered,heavy_atoms_ok,0,0,434.28020381209
4o09,ok,,28,194,378.23072819999993
4o0a,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,628.02620123209
4o0b,ok,,29,195,390.2307282
4o0x,ok,,26,238,348.16985925999995
4o0y,ok,,25,224,337.165108228
4n8q,ok,,11,177,155.038256652
4n9a,skip,rdkit_parse_failed,0,0,0.0
4n9c,skip,rdkit_parse_failed,0,0,0.0
4na9,filtered,heavy_atoms_ok,0,0,462.20557607200004
4nbk,ok,,16,184,214.110613068
4nbl,ok,,22,173,296.10733925600005
4nbn,ok,,24,300,322.14297581599993
4ncn,skip,rdkit_parse_failed,0,0,0.0
4ndu,ok,,13,154,194.079038168
4ngm,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,529.105976956
4ih7,ok,,17,319,227.131014164
4iic,ok,,10,405,148.09681972809
4iid,ok,,11,404,164.09173434809
4iie,ok,,12,405,176.09173434809
4iif,ok,,13,388,190.10738441209
4ij1,ok,,19,199,257.068807832
4in9,skip,rdkit_parse_failed,0,0,0.0
4io2,ok,,10,379,148.06043422009
4io3,ok,,9,381,134.04478415609
4io4,ok,,7,394,106.04986953609
4non,skip,rdkit_parse_failed,0,0,0.0
4np2,skip,rdkit_parse_failed,0,0,0.0
4np3,skip,rdkit_parse_failed,0,0,0.0
4np9,ok,,24,192,419.9623796699999
4nra,ok,,17,139,244.040340588
4nuc,ok,,27,122,382.10996143600005
4nue,ok,,28,124,397.120860468
4nvp,ok,,22,249,328.0572707660001
4nwc,ok,,16,237,234.09721365209
4nxu,ok,,27,180,427.02941494000015
4mr3,ok,,24,242,326.126657056
4mr6,ok,,27,248,370.152871804
4mre,ok,,9,162,122.08439831999999
4mrg,ok,,11,156,149.10732483609
4mrw,ok,,12,185,179.013791492
4mrz,ok,,11,186,153.053826464
4msa,skip,rdkit_parse_failed,0,0,0.0
4msc,ok,,22,169,286.110613068
4msn,ok,,13,173,174.042927432
4mss,ok,,14,367,205.11828344409
4o2b,ok,,29,219,399.16818751999995
4o2c,skip,rdkit_parse_failed,0,0,0.0
4o2p,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,495.1728346160901
4o3c,ok,,9,249,134.04478415609
4o3f,ok,,28,153,387.19065428
4o61,ok,,13,236,192.02700259600002
4o6w,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,877.4583179820903
4o97,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,515.27651540009
4o9v,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,487.2452152720901
4o9w,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,611.3164047860898
4og3,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,419.26930478009
4og4,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,419.26930478009
4ogj,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,525.2642364640899
4oiv,filtered,heavy_atoms_ok,0,0,470.1527834959999
4oks,filtered,heavy_atoms_ok,0,0,446.159019804
4oma,ok,,22,234,331.05693641799996
4omc,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,749.45614524
4omj,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,436.46441654
4omk,filtered,rot_bonds_ok,0,0,422.485151984
4or4,skip,rdkit_parse_failed,0,0,0.0
4mjp,ok,,21,156,282.161979944
4mme,ok,,20,362,285.07891716809
4mmm,ok,,14,125,186.06807956
4mmp,ok,,21,237,309.105981188
4mn3,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,698.38718804409
4mnp,ok,,21,230,309.105981188
4mo4,ok,,27,155,425.0501503840002
4mo8,ok,,16,342,249.053174832
4mpn,ok,,22,178,321.0307080719999
4mq6,ok,,28,211,402.0885572959999
4oag,ok,,27,187,427.02941494000015
4oak,ok,,11,248,161.09206869609
4oc0,filtered,"mw_ok,rot_bonds_ok",0,0,503.05533342399997
4oc1,filtered,"mw_ok,rot_bonds_ok",0,0,533.065898108
4oc2,filtered,"mw_ok,rot_bonds_ok",0,0,515.055333424
4oc3,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,557.0658981079999
4oc5,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,569.065898108
4ocq,ok,,15,235,221.0899372
4oct,ok,,10,234,146.02152329199998
4oeu,skip,rdkit_parse_failed,0,0,0.0
4muf,filtered,heavy_atoms_ok,0,0,444.1355074879999
4mul,filtered,heavy_atoms_ok,0,0,438.0885572959999
4muv,skip,rdkit_parse_failed,0,0,0.0
4myd,ok,,17,238,240.063388104
4n07,ok,,16,351,242.052526812
4n5d,ok,,15,204,190.08546094
4n6g,ok,,13,128,160.063662876
4n6z,ok,,23,357,314.17238468009
4n7m,ok,,16,246,215.11788952009
4n7u,ok,,15,123,262.037126112
4m14,ok,,26,163,353.148789468
4m2r,ok,,23,316,384.07161022408997
4m2u,ok,,19,335,325.03449644409
4m2v,ok,,23,315,384.07161022408997
4m2w,ok,,19,329,325.03449644409
4m3p,ok,,8,227,136.04267598009
4m6u,ok,,8,250,120.00587322800001
4m7j,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,718.2167729839999
4m8e,ok,,23,225,308.17763000799994
4m8h,ok,,23,222,308.17763000799994
4pfu,ok,,23,239,342.11621152399994
4pg9,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,949.47779394009
4phu,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,524.1868743639999
4pin,skip,rdkit_parse_failed,0,0,0.0
4pmm,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,492.2022220080001
4pnu,filtered,heavy_atoms_ok,0,0,498.079033936
4poh,ok,,23,218,308.17763000799994
4poj,ok,,23,226,306.16197994399994
4pop,ok,,17,243,249.0935831
4pow,ok,,21,242,289.15064619209
4or6,skip,rdkit_parse_failed,0,0,0.0
4ou3,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,607.2075265000901
4ovf,skip,rdkit_parse_failed,0,0,0.0
4ovg,ok,,21,122,306.07712002
4ovh,ok,,25,110,408.03208374400003
4owm,ok,,11,170,155.038256652
4owv,ok,,10,171,137.047678464
4ozj,ok,,27,199,427.02941494000015
4p3h,skip,rdkit_parse_failed,0,0,0.0
4p58,skip,rdkit_parse_failed,0,0,0.0
4q46,skip,rdkit_parse_failed,0,0,0.0
4q4o,skip,rdkit_parse_failed,0,0,0.0
4q4p,skip,rdkit_parse_failed,0,0,0.0
4q4q,skip,rdkit_parse_failed,0,0,0.0
4q4r,skip,rdkit_parse_failed,0,0,0.0
4q4s,skip,rdkit_parse_failed,0,0,0.0
4q6d,ok,,19,184,282.11504681599996
4q6e,ok,,22,169,322.10996143599994
4q7p,ok,,9,230,141.024834844
4q7s,ok,,9,224,141.024834844
4qij,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,937.151988394
4qj0,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,530.079313052
4qjw,ok,,27,212,424.03744824
4qjx,ok,,27,191,424.03744824
4ql1,filtered,"mw_ok,heavy_atoms_ok",0,0,501.23406270018
4qlk,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,666.221858364
4qll,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,666.221858364
4qnb,skip,rdkit_parse_failed,0,0,0.0
4qp2,ok,,11,191,168.00904046
4qpd,skip,rdkit_parse_failed,0,0,0.0
4pox,filtered,rot_bonds_ok,0,0,303.1299107480901
4pp0,ok,,21,244,289.15064619209
4pp3,ok,,23,227,308.17763000799994
4pp5,ok,,23,223,308.17763000799994
4pqa,ok,,14,200,217.07726434
4psb,ok,,25,207,346.14163842399995
4pum,skip,rdkit_parse_failed,0,0,0.0
4pv5,filtered,heavy_atoms_ok,0,0,470.3396099519999
4pvx,ok,,26,232,398.043274112
4pvy,ok,,26,234,402.07457424
4pzv,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,634.2030269200002
4q08,ok,,26,204,412.11021925600005
4q09,ok,,28,203,444.100048496
4q0k,ok,,25,197,346.14163842399995
4q19,ok,,27,195,403.1136669120001
4q1w,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,547.2352215239999
4q1x,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,547.2352215239999
4q1y,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,547.2352215239999
4q3t,ok,,14,226,191.11386676009
4q3u,ok,,13,230,177.09821669609
4p5d,filtered,heavy_atoms_ok,0,0,458.09913557799985
4p5z,filtered,"mw_ok,heavy_atoms_ok",0,0,505.14740747600007
4p6c,ok,,14,256,231.01440291
4p6w,filtered,"mw_ok,heavy_atoms_ok",0,0,522.1575941039999
4p6x,ok,,26,221,362.20932405999986
4pb2,ok,,18,214,262.06011429200004
4pcs,ok,,16,189,218.11755517209
4pee,ok,,19,183,261.13460220409
4pf5,ok,,18,138,261.0960852
4pft,ok,,23,256,340.10056145999994
4qpl,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,559.0716736759997
4qrh,skip,rdkit_parse_failed,0,0,0.0
4qsu,ok,,9,173,126.042927432
4qsv,ok,,17,141,242.090271548
4qtl,ok,,27,195,424.03744824
4qxo,ok,,21,216,282.089208928
4qy3,ok,,18,173,262.066365308
4qyy,filtered,heavy_atoms_ok,0,0,485.19500954009
4r06,filtered,heavy_atoms_ok,0,0,468.15076362799994
4r0a,ok,,17,211,244.069536104
4qf7,ok,,25,158,344.1987593759999
4qf8,ok,,10,202,148.17972696427
4qf9,ok,,19,172,264.09788234809
4qfl,ok,,17,219,237.12336882409
4qfn,ok,,14,224,205.08189793609
4qfo,filtered,rot_bonds_ok,0,0,263.14239001609
4qfp,ok,,15,224,219.13393350809
4qgd,skip,rdkit_parse_failed,0,0,0.0
4qge,ok,,29,168,396.19098862799996
4qgi,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,677.4384953440899
4q9o,ok,,25,226,354.113505528
4q9y,ok,,8,225,124.034671256
4qac,ok,,24,220,336.156181268
4qb3,ok,,22,157,299.163376912
4qd6,skip,rdkit_parse_failed,0,0,0.0
4qdk,ok,,26,226,385.12886519209013
4qem,ok,,12,204,164.047344116
4qer,ok,,17,194,228.078644244
4qev,ok,,30,156,424.130218212
4qew,filtered,heavy_atoms_ok,0,0,438.145868276
4q7v,ok,,9,228,141.024834844
4q7w,ok,,9,226,141.024834844
4q81,ok,,10,220,155.040484908
4q83,ok,,12,226,194.996569408
4q87,ok,,12,217,194.996569408
4q8x,ok,,12,206,193.98819579609
4q8y,ok,,12,220,179.040484908
4q90,ok,,8,221,125.029920224
4q93,ok,,17,202,228.078644244
4q99,ok,,9,226,140.029585876
4r3w,ok,,27,155,427.02941494000015
4r4c,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,609.0261183360001
4r4i,filtered,"mw_ok,heavy_atoms_ok",0,0,615.0422470679999
4r4o,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,591.0422470679999
4r4t,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,591.042247068
4r59,ok,,25,175,406.0715869039999
4r5a,ok,,24,194,392.05593684
4r5b,ok,,24,191,392.05593684
4r5t,ok,,24,193,332.14845512000005
4r73,ok,,16,259,260.02971862600003
4re4,ok,,10,249,148.09681972809
4rfc,ok,,23,143,344.140592868
4rfd,ok,,16,196,245.09543982409
4rfm,skip,rdkit_parse_failed,0,0,0.0
4rfr,ok,,21,252,286.04773804
4rhx,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,497.1541869881801
4riu,ok,,30,168,444.09509921999984
4riv,ok,,12,236,185.014664084
4rj8,ok,,29,195,392.23245951600006
4rlt,ok,,21,237,288.06338810399996
4rrg,ok,,26,201,368.16769322408993
4rsk,ok,,21,226,324.03586662600003
4rux,ok,,14,211,215.061614276
4ruy,ok,,14,212,215.061614276
4ruz,ok,,13,215,201.045964212
4rvr,ok,,26,139,371.119129152
4rwj,skip,rdkit_parse_failed,0,0,0.0
4rww,filtered,"mw_ok,heavy_atoms_ok",0,0,658.1050394679999
4ryd,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,763.471795304
4s1g,filtered,heavy_atoms_ok,0,0,424.227454388
4sga,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,472.232184744
4std,ok,,20,389,337.011368976
4tim,ok,,11,373,185.992939194
4tjz,ok,,12,212,170.130679816
4tkb,filtered,rot_bonds_ok,0,0,200.177630008
4tkh,filtered,rot_bonds_ok,0,0,226.193280072
4tkj,filtered,rot_bonds_ok,0,0,254.2245802
4tln,ok,,10,312,147.11280414009
4tmk,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,891.0081133699999
4tmn,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,519.213437058
4tpw,ok,,29,103,449.995631224
4tqn,ok,,24,155,327.110672644
4trc,skip,rdkit_parse_failed,0,0,0.0
4ts1,ok,,13,378,182.08116966409
4tt2,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,603.3208993760902
4tte,ok,,18,166,246.100442308
4tu4,ok,,26,138,372.07799261199995
4tun,ok,,13,196,211.06095917800002
4twp,skip,rdkit_parse_failed,0,0,0.0
4ty6,skip,rdkit_parse_failed,0,0,0.0
4rlu,ok,,19,233,256.073558864
4rlw,ok,,20,226,274.084123548
4rn4,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,580.127085108
4rpn,ok,,12,240,263.847003052
4rpo,ok,,10,259,195.924947756
4rqk,ok,,23,156,379.95146820800005
4rqv,ok,,23,163,379.95146820800005
4rr6,ok,,25,204,354.15204316008993
4rra,ok,,26,197,368.16769322408993
4rrf,ok,,25,203,354.15204316008993
4r74,ok,,16,260,260.02971862600003
4r75,ok,,18,245,290.04028331
4r76,ok,,26,197,351.133139404
